1.200000000000000178e+00 -1.339473948729021091e-01 -4.570509153533328095e-02 -1.135904334547134520e-02 4.251720176379576721e-02 4.039379045012448516e-02 4.733683704261945624e-02 4.581143375346397040e-02 4.146842199444407406e-02 4.101316035969526652e-02
1.300000000000000044e+00 5.962413805951299883e-02 -1.254622457330195617e-02 1.201208273273037946e-01 4.880106989906293768e-02 5.177482830606383590e-02 5.626018962770031745e-02 5.558250658306488484e-02 5.562713210481823323e-02 5.547885637031625683e-02
1.400000000000000133e+00 5.406301075841811465e-02 6.124372575613513947e-02 1.156840986799847482e-01 7.626304424078296507e-02 5.980657588356909360e-02 7.001879125513610358e-02 6.979547754971142381e-02 6.839695494540140586e-02 7.249859776258894828e-02
1.500000000000000000e+00 1.601444918974702369e-02 2.498557128314496389e-03 1.167138812172454632e-01 7.320572292694285665e-02 9.698295646930338298e-02 8.479826132787651738e-02 8.397349694182765223e-02 8.653290743118310924e-02 8.499989315770409282e-02
1.600000000000000089e+00 2.505028714097293219e-02 9.081966616043321561e-02 1.340671663356089172e-01 1.040681601869078571e-01 8.938318889781587950e-02 1.046887375582921109e-01 1.016726543734190330e-01 9.964659600204200940e-02 1.026940319580722655e-01
1.700000000000000178e+00 7.480522736255049154e-02 1.735347743252538544e-01 7.589720952196438164e-02 8.902331296431645336e-02 1.006047993529564921e-01 1.093979320821481527e-01 1.215692535537888225e-01 1.159272494423012195e-01 1.166449418859643317e-01
1.800000000000000044e+00 3.874650969400511569e-02 1.095230176473655781e-01 6.986456872744242763e-02 1.417846652153083309e-01 1.485101920378522899e-01 1.359456301340822293e-01 1.351257544782444864e-01 1.325542706392215941e-01 1.327685541121166324e-01
1.900000000000000133e+00 1.159907306381556674e-01 2.065974045754879196e-01 1.780011662578105114e-01 1.679730017869922876e-01 1.494521267422115607e-01 1.540581647183306702e-01 1.430588570091971823e-01 1.481179100710415808e-01 1.472504056781128168e-01
2.000000000000000000e+00 1.503098073211613372e-01 1.300723759955665360e-01 1.740093521209867822e-01 1.390115207539768527e-01 1.552499536092683263e-01 1.582340033779647270e-01 1.677275101772568167e-01 1.610583920043524020e-01 1.611988166733515082e-01
2.100000000000000089e+00 6.537866411814804990e-02 4.976404265519090986e-02 1.621965723794166203e-01 1.545465885060151590e-01 1.757003991297510503e-01 1.742231406716878983e-01 1.700470067446709921e-01 1.728455137721679469e-01 1.748619067417725992e-01
2.200000000000000178e+00 1.825043678447211826e-01 2.902688393730320504e-01 2.242255086535797082e-01 1.855431048388885007e-01 1.884599083607176873e-01 1.765691061432810016e-01 1.786625710417274748e-01 1.839346739534148401e-01 1.840278955153917262e-01
2.300000000000000266e+00 1.526001580227461241e-01 2.631328104043388905e-01 1.727390722976513693e-01 2.164630080249692889e-01 1.804754636563516701e-01 1.993793232751029931e-01 1.932615119973863094e-01 1.926660489109885133e-01 1.946663277200619546e-01
2.400000000000000355e+00 1.804917905250884302e-01 2.607170223727623970e-01 1.946103819083289943e-01 1.822624552514641727e-01 1.869012247914031422e-01 1.987626558610424143e-01 1.960827914610665801e-01 2.039235265033520761e-01 2.009167162726529510e-01
2.500000000000000000e+00 2.454503312255354452e-01 2.450191270430308876e-01 2.072338231831675759e-01 1.935685311880881998e-01 2.147482454642033189e-01 1.945613006969302006e-01 2.034970999336618569e-01 2.017483703633980441e-01 2.070019439325232191e-01
2.600000000000000089e+00 3.463727626678889671e-01 1.881554533081983560e-01 2.606586128049248052e-01 2.398903278416028850e-01 2.316937460757148848e-01 2.174025866455315814e-01 2.132150551358238666e-01 2.105606634997576887e-01 2.100010270430009707e-01
2.700000000000000178e+00 8.114741138608894122e-02 1.485695238545837737e-01 2.627237134654178408e-01 2.013545698707195630e-01 2.262628542253045938e-01 2.058736664430043939e-01 2.129768727564844699e-01 2.101868682445906522e-01 2.098371641932072207e-01
2.800000000000000266e+00 2.528271022022595682e-01 2.662756484008174662e-01 1.714886488239645013e-01 2.116109902239343699e-01 2.065001369945190512e-01 2.116150838735088302e-01 2.085531418843157569e-01 2.048752493951160047e-01 2.070069757342048733e-01
2.900000000000000355e+00 7.944715900184667889e-02 1.377543951470308059e-01 1.519410837839419992e-01 1.971328283957444472e-01 2.174436518315688294e-01 2.045373211026110249e-01 2.036452090569676188e-01 2.022136150094682727e-01 2.045010513919850725e-01
3.000000000000000000e+00 2.848989900327359992e-01 2.618005531070113912e-01 1.591407032858797588e-01 2.112037914092516067e-01 2.127172568800518027e-01 1.901271283392050593e-01 1.937599312393587792e-01 1.937230870325580001e-01 1.955083861969972303e-01
3.100000000000000089e+00 1.623973439797626317e-01 2.451343348783943110e-01 1.811237193704053894e-01 1.616245548714754510e-01 1.825392155834183183e-01 1.779816385684256930e-01 1.856667077167568347e-01 1.822585818464391716e-01 1.871403070988070239e-01
3.200000000000000178e+00 1.960727329950379683e-01 7.931989920775112113e-02 2.046368648027508397e-01 1.667082045024757819e-01 1.672855351055548001e-01 1.788910018513441558e-01 1.745430567171899483e-01 1.708457718916364942e-01 1.705947424967992898e-01
3.300000000000000266e+00 1.474502862019002325e-01 1.899879335959482329e-01 1.434725550102655123e-01 1.543079439361884908e-01 1.466630235625999978e-01 1.546839211823220483e-01 1.543557096844054011e-01 1.557254575094965954e-01 1.565578720112541511e-01
3.400000000000000355e+00 -1.265468251668958044e-02 1.845333751380329179e-01 1.219097976115997572e-01 1.393370999983390701e-01 1.459409314699656457e-01 1.393112917922624538e-01 1.392119833558103092e-01 1.312023902597384828e-01 1.347894263925339120e-01
3.500000000000000000e+00 1.900685433501136390e-01 1.996062938975686762e-01 1.308886286380731845e-01 1.197808581655116916e-01 1.161011153539197593e-01 1.078964320527092818e-01 1.077898855376024645e-01 1.168793702256060441e-01 1.133385003753611814e-01
3.600000000000000089e+00 1.212108425395234945e-02 1.159419865851037262e-01 7.415492036101831164e-02 8.924790910320483384e-02 8.899472979852059151e-02 8.480684729048891535e-02 8.753807982931513521e-02 8.848359968245370077e-02 8.841565655614451458e-02
3.700000000000000178e+00 1.132505284426500725e-01 2.491696819686077535e-03 8.417512103403038126e-02 4.959260857107248427e-02 6.422081785535665999e-02 6.312550638705660688e-02 5.562909288918986561e-02 6.197983822403757559e-02 6.119056854511563392e-02
3.800000000000000266e+00 -1.137140841790104662e-03 -7.151420914076439539e-02 5.654027907782583490e-02 1.956278453732315792e-02 2.871369043833696053e-02 3.486753111598257793e-02 3.252706134371959740e-02 2.871538615692854554e-02 3.084712900725026727e-02
3.900000000000000355e+00 8.381740539327501432e-03 1.646074877719007692e-02 -5.818085221023478783e-03 -1.397788728518723628e-02 2.668266553995496913e-04 -1.958921377843362253e-03 -5.144712681557285505e-03 -2.805740316065659032e-03 -2.002914359299040777e-03
4.000000000000000000e+00 4.011480136652359474e-02 -8.344029202804176260e-02 -3.175698344890972441e-02 -5.494420335125525801e-02 -3.003298308774752720e-02 -3.405717886108097087e-02 -4.138120188180739040e-02 -3.726154163165736749e-02 -3.662828909991228121e-02
4.100000000000000533e+00 -1.977220636012249066e-01 -1.523591987366134659e-01 -7.801861133041500251e-02 -3.504378095602934950e-02 -7.287169152434440356e-02 -7.170055926100438182e-02 -7.658308166812290152e-02 -7.290723568866551429e-02 -7.554258759425014347e-02
4.200000000000000178e+00 -2.975870717364996754e-01 -1.672000392877229236e-02 -1.349702824274221225e-01 -1.535454419136486337e-01 -1.396788838142690170e-01 -1.143224110874162952e-01 -1.145759519063842963e-01 -1.165955397208643107e-01 -1.134312645113094431e-01
4.299999999999999822e+00 -1.263662350055720363e-01 -9.471040276727279994e-02 -1.818132946031232045e-01 -1.455300792350843475e-01 -1.562962128270995177e-01 -1.557813980315218838e-01 -1.515953004349008537e-01 -1.565841712536674146e-01 -1.561045874776661457e-01
4.400000000000000355e+00 -2.412934745761922128e-01 -1.335774782704470254e-01 -2.389109022519571301e-01 -1.968349716251424908e-01 -1.905795199300486797e-01 -2.008744107004073187e-01 -1.955016955449793425e-01 -1.975220887066247710e-01 -2.013031550415826376e-01
4.500000000000000000e+00 -2.971530344018187275e-01 -2.405816641337299722e-01 -2.614369516481808153e-01 -2.395626479184429225e-01 -2.609668412932489301e-01 -2.523172404376402000e-01 -2.442529116103021869e-01 -2.440074458250870992e-01 -2.429738357888586442e-01
4.600000000000000533e+00 -3.579082523167876895e-01 -3.564024512702020919e-01 -3.271451479226181180e-01 -2.716100788833220037e-01 -2.945547320360648036e-01 -2.890980383760557437e-01 -2.918560250069979212e-01 -2.886617537369844944e-01 -2.892107842332168888e-01
4.700000000000000178e+00 -2.343252069597331344e-01 -3.654410529803847618e-01 -2.951721177533164764e-01 -3.095762095601411468e-01 -3.327391710693380911e-01 -3.317937933816188512e-01 -3.408138087796342974e-01 -3.348248144753305233e-01 -3.331136199340888338e-01
4.800000000000000711e+00 -2.842622566418825936e-01 -2.885229810857452559e-01 -3.958915863381909928e-01 -3.702726925800221003e-01 -3.841173726081005824e-01 -3.893835037625436035e-01 -3.828898662261826513e-01 -3.827659062610976881e-01 -3.824329520633718560e-01
4.900000000000000355e+00 -4.510753024203169037e-01 -4.084042813393643501e-01 -4.845024866095391514e-01 -4.412746785067518385e-01 -4.247531964395195869e-01 -4.286384690691224519e-01 -4.305167481744544000e-01 -4.316527190239508038e-01 -4.300012454091070024e-01
5.000000000000000000e+00 -4.191169273192590916e-01 -5.727620719486208323e-01 -4.852085297784715090e-01 -4.953342741225414958e-01 -5.007581670116117989e-01 -4.728035132419469155e-01 -4.710274457410215665e-01 -4.744494105763089609e-01 -4.758580458026503979e-01
5.100000000000000533e+00 -5.076707216948000978e-01 -5.036775631931498243e-01 -5.307774487122978169e-01 -5.254667024410735188e-01 -4.925007121582834491e-01 -5.249366554058444434e-01 -5.209810782247813465e-01 -5.211346067401417814e-01 -5.228819931409848243e-01
5.200000000000000178e+00 -6.231290437189855869e-01 -6.189251416732991506e-01 -5.310096453945426509e-01 -5.524176707679202547e-01 -5.918897071992534897e-01 -5.740150340457080835e-01 -5.627480645317503027e-01 -5.695053311932012363e-01 -5.683754390806836643e-01
5.300000000000000711e+00 -5.576641040097652935e-01 -7.405102515983497113e-01 -6.983797422837174640e-01 -6.062268471591644170e-01 -6.104638264627769706e-01 -6.144710700007788295e-01 -6.137965017096344011e-01 -6.134777523560956958e-01 -6.157520217657389550e-01
5.400000000000000355e+00 -7.185224090855990564e-01 -6.394097005594578942e-01 -7.069096573781339377e-01 -6.709515721349038619e-01 -6.493909501828258879e-01 -6.501316443726957717e-01 -6.585848036809913708e-01 -6.572130046807840298e-01 -6.577778584206800394e-01
5.500000000000000000e+00 -7.641077858193450201e-01 -6.593852151801179451e-01 -7.085050788536397803e-01 -7.315732509001940942e-01 -7.129775098407296063e-01 -6.931557657057673127e-01 -7.007912181521525063e-01 -7.031990028429722095e-01 -7.002103467685514282e-01
5.600000000000000533e+00 -7.699258867951073171e-01 -7.921205948627676463e-01 -7.450885123841948232e-01 -7.195509417724580414e-01 -7.471003861951829306e-01 -7.398309368453022117e-01 -7.402154615206509858e-01 -7.471099350973849917e-01 -7.418532034928391194e-01
5.700000000000000178e+00 -7.407191691458968608e-01 -8.102624993922681318e-01 -7.850962244872344842e-01 -7.758930266170146473e-01 -7.798502483910945138e-01 -7.833034023379537025e-01 -7.766783059010677892e-01 -7.813620930316251822e-01 -7.824090638964064093e-01
5.800000000000000711e+00 -7.669486419941506927e-01 -6.544860686752405066e-01 -8.445867108040906457e-01 -7.759688393665983286e-01 -8.294852365669281857e-01 -8.238357183832514252e-01 -8.184122644317379791e-01 -8.170600529467119122e-01 -8.202507072071734129e-01
5.900000000000000355e+00 -8.708797522827379511e-01 -8.194757691301325364e-01 -8.826737453065548467e-01 -8.976090408973242951e-01 -8.496303987559142845e-01 -8.487516800807711759e-01 -8.523285144913288480e-01 -8.526006448509803048e-01 -8.522733780899505174e-01
6.000000000000000000e+00 -8.286032322638908765e-01 -8.938234982873253243e-01 -9.432566907861563710e-01 -8.289872022205345692e-01 -8.943050877323959202e-01 -8.764475547500275576e-01 -8.794320266301489664e-01 -8.867779490160740963e-01 -8.866881686865044632e-01
6.100000000000000533e+00 -8.634302175650538924e-01 -8.346226558139739904e-01 -9.043687901617648572e-01 -9.239381089079269360e-01 -9.052629203314940254e-01 -9.110236875676689383e-01 -9.096357211732218895e-01 -9.156488046485579124e-01 -9.171147604989723368e-01
6.200000000000000178e+00 -1.006852499859736572e+00 -1.009336957225686726e+00 -8.987208371386834482e-01 -9.300396748539871972e-01 -9.409306403178226974e-01 -9.452995587192762894e-01 -9.401935523027548092e-01 -9.402843058826771960e-01 -9.426211627095917311e-01
6.300000000000000711e+00 -1.112020891374388754e+00 -1.035637579947784159e+00 -1.016016969336542397e+00 -9.881503256635424393e-01 -9.720014017215014013e-01 -9.576746479462409090e-01 -9.620993189383880706e-01 -9.643476516921976049e-01 -9.648476983012671537e-01
6.400000000000000355e+00 -8.038784209695146732e-01 -9.934542668430829115e-01 -9.696888148596383150e-01 -9.694718244806301843e-01 -9.928121094333849372e-01 -9.805530250530190006e-01 -9.845817917163381949e-01 -9.864424884280540429e-01 -9.870236936774046121e-01
6.500000000000000000e+00 -8.969812889916398690e-01 -1.023440228744219249e+00 -1.006769532841103043e+00 -9.784396140050600765e-01 -1.013419572939796565e+00 -9.963589004009085759e-01 -1.006470505063759902e+00 -1.007001703509119217e+00 -1.006356305078787150e+00
6.600000000000000533e+00 -1.141019927287546532e+00 -9.385992939332934437e-01 -1.033955402675186264e+00 -1.005235293517384054e+00 -1.025767562360682339e+00 -1.027018681527541499e+00 -1.022247663414432628e+00 -1.019969920931322660e+00 -1.019440681580759733e+00
6.700000000000000178e+00 -1.019900036784179731e+00 -9.768689137501258557e-01 -9.759683564839573000e-01 -1.032123486935097256e+00 -1.039151074974545619e+00 -1.029306256941527664e+00 -1.032835669430773207e+00 -1.031630756866930732e+00 -1.031730188161325001e+00
6.800000000000000711e+00 -8.326238376236144711e-01 -1.013468489558403851e+00 -1.031757907255619333e+00 -1.045872967645847362e+00 -1.063012692749154997e+00 -1.033314638133531638e+00 -1.039401477751954239e+00 -1.042846969218702791e+00 -1.040602038213809477e+00
6.900000000000000355e+00 -1.140820612152292579e+00 -9.781251185429403749e-01 -1.048749287782258399e+00 -1.071221460634592892e+00 -1.058145757206157889e+00 -1.043615867293696819e+00 -1.049040765220054405e+00 -1.047147665413423301e+00 -1.048514149166723142e+00
7.000000000000000000e+00 -9.812415906834277557e-01 -1.022929238941159502e+00 -1.021804626545526729e+00 -1.063403595435058024e+00 -1.061773714994796558e+00 -1.055137733248000753e+00 -1.051728190242259720e+00 -1.052232555428294525e+00 -1.052309859541906700e+00
7.100000000000000533e+00 -1.098354991998004015e+00 -1.133831148721728077e+00 -1.053840580252098036e+00 -1.028442527251545169e+00 -1.061899803628199246e+00 -1.053611380683185050e+00 -1.054002365268780883e+00 -1.051332959748874973e+00 -1.053104501610436561e+00
7.200000000000000178e+00 -9.873793849837319003e-01 -1.017952583941280409e+00 -1.028059411288717140e+00 -1.072297462256963874e+00 -1.056364091031736896e+00 -1.055804759054593589e+00 -1.052699778193677549e+00 -1.049708897991125101e+00 -1.049643824722037877e+00
7.300000000000000711e+00 -1.013267312137956289e+00 -1.109871318929321227e+00 -1.066630351049355552e+00 -1.039092937797870375e+00 -1.021597322992850998e+00 -1.049090735266243746e+00 -1.046995294776443375e+00 -1.050393693023140784e+00 -1.045705570594560152e+00
7.400000000000000355e+00 -1.156941097929299556e+00 -1.012924121195490690e+00 -1.057400276992773946e+00 -1.033034799691135319e+00 -1.042168614144931116e+00 -1.046919396537145719e+00 -1.040561016885515278e+00 -1.039823150890667902e+00 -1.038319771094543542e+00
7.500000000000000000e+00 -1.036198941453924993e+00 -1.003784634990607660e+00 -1.111521122740914302e+00 -1.022970556294686473e+00 -1.020897997005550950e+00 -1.022295315282841566e+00 -1.028790091516345928e+00 -1.030216032442093477e+00 -1.028559824383330490e+00
7.600000000000000533e+00 -1.164268656961700454e+00 -9.677876582053045462e-01 -1.013957192090090054e+00 -1.030103519341207363e+00 -1.019912731452234933e+00 -1.018059640991480386e+00 -1.018292801365680456e+00 -1.020393279723365909e+00 -1.017858150103346571e+00
7.700000000000000178e+00 -9.190689192941207120e-01 -8.812616051299283493e-01 -9.592693809020289564e-01 -1.005658621755109561e+00 -1.001043905331224337e+00 -1.006858601323302294e+00 -1.003951124207720813e+00 -1.006176759824801037e+00 -1.005826604075622965e+00
7.800000000000000711e+00 -9.870313456097449256e-01 -9.860744994830428212e-01 -9.946650575799262928e-01 -9.898407668674159554e-01 -9.823329457509542006e-01 -9.976833341349551354e-01 -9.921462554719707727e-01 -9.896612488537209762e-01 -9.919555611486695623e-01
7.900000000000000355e+00 -1.226836315074324224e+00 -9.260022546157528067e-01 -9.833803786284286419e-01 -9.954288898226704152e-01 -9.900389579978642329e-01 -9.690823887290610505e-01 -9.672968473490574093e-01 -9.745483708866979899e-01 -9.739059244125544135e-01
8.000000000000000000e+00 -1.003608957244942479e+00 -1.009501287659074764e+00 -9.599195655797114757e-01 -9.736835021314420580e-01 -9.635175546404758373e-01 -9.653698570088874442e-01 -9.607947729564798589e-01 -9.578737841659702434e-01 -9.572052910653975344e-01
8.099999999999999645e+00 -1.032200664151055047e+00 -8.831088351047410301e-01 -9.383278787647815200e-01 -9.428584810364285529e-01 -9.452500388443695334e-01 -9.452269534800433748e-01 -9.385891988016564769e-01 -9.423976412689597515e-01 -9.400528214300386542e-01
8.200000000000001066e+00 -1.025738649344655862e+00 -9.137394423019836731e-01 -8.887577331318017304e-01 -9.413028527264765133e-01 -9.202551309541138203e-01 -9.172043264615923341e-01 -9.230265200232853351e-01 -9.205272282198652123e-01 -9.231137598968696123e-01
8.300000000000000711e+00 -1.119163568414365484e+00 -8.628595858461092227e-01 -9.454968877209921629e-01 -9.331928257909569702e-01 -8.994179022344694907e-01 -8.968923916953630560e-01 -9.000173746896631410e-01 -9.035653911971016639e-01 -9.048948229984874470e-01
8.400000000000000355e+00 -1.033467553583903298e+00 -9.670822274971276888e-01 -9.391384801171461794e-01 -8.908553215346217691e-01 -8.785096412268772470e-01 -8.862176824469459868e-01 -8.894554983956249883e-01 -8.866628503673887884e-01 -8.852424541856347417e-01
8.500000000000000000e+00 -9.233475432828552876e-01 -8.004123216477303515e-01 -8.906056097200576449e-01 -8.484442646829017942e-01 -8.757511131134311233e-01 -8.622501098814213671e-01 -8.713227907045955067e-01 -8.680903057445799043e-01 -8.698247008725170648e-01
8.599999999999999645e+00 -8.555685819286761307e-01 -8.510377492175945635e-01 -8.129744320523389911e-01 -8.452105639198503884e-01 -8.439879019516829395e-01 -8.528403136081355029e-01 -8.493686334640870861e-01 -8.524797222625691839e-01 -8.515172678016394991e-01
8.700000000000001066e+00 -1.022384397640900167e+00 -8.602198647225021144e-01 -8.718724407688391853e-01 -8.160471738366805727e-01 -8.348996232546741503e-01 -8.350801161141359064e-01 -8.377555773890630331e-01 -8.341576015169789304e-01 -8.350338199506982528e-01
8.800000000000000711e+00 -7.559522429569338620e-01 -8.491223999006404233e-01 -8.377494309020925289e-01 -8.203859777526587571e-01 -8.137737011681868138e-01 -8.221709573532286486e-01 -8.260692388988629675e-01 -8.188289399827756165e-01 -8.197314033291227542e-01
8.900000000000000355e+00 -8.284779917818639872e-01 -7.206113008353537408e-01 -7.957778388325936758e-01 -8.270764234010054006e-01 -8.178452136406155759e-01 -8.062091777426935169e-01 -8.016356648257656481e-01 -8.089984047045366555e-01 -8.066592225224029633e-01
9.000000000000000000e+00 -9.212295490471217319e-01 -7.892285030418303426e-01 -7.828034107679580078e-01 -7.845663621001690569e-01 -8.073513435546927353e-01 -7.941526798361229211e-01 -7.988157149200753038e-01 -7.929983195388362605e-01 -7.926264465827284056e-01
9.099999999999999645e+00 -5.857299241833343606e-01 -8.132226384899108318e-01 -7.709526129682608975e-01 -7.825611809364748650e-01 -7.923580545004521580e-01 -7.781733807323604202e-01 -7.769810590622623359e-01 -7.826189558676527325e-01 -7.807019484299378975e-01
9.200000000000001066e+00 -7.832573810886640508e-01 -7.876909137271820294e-01 -8.038360359913844233e-01 -7.710732726158128214e-01 -7.731455681769812127e-01 -7.739425633040536434e-01 -7.716279594003977449e-01 -7.709289435651869304e-01 -7.728181122115240775e-01
9.300000000000000711e+00 -7.968931993983756623e-01 -7.965582100112822417e-01 -7.342716091100118803e-01 -7.892298601227720756e-01 -7.699179535466166291e-01 -7.698450185704515114e-01 -7.632398496817779376e-01 -7.658353608989775241e-01 -7.642066292953764162e-01
9.400000000000000355e+00 -8.827303847931334824e-01 -8.267789914455621059e-01 -8.183805046519794235e-01 -7.621704206407208249e-01 -7.524856382263858112e-01 -7.632690946266906806e-01 -7.643228152045040691e-01 -7.621578951938775548e-01 -7.612222188536810208e-01
9.500000000000000000e+00 -6.997428182049918455e-01 -7.708464041655488375e-01 -7.861380080195562448e-01 -7.489877337852871575e-01 -7.444984133959668959e-01 -7.588385950398813806e-01 -7.589144290563802908e-01 -7.572469154816843240e-01 -7.594259482771771319e-01
9.600000000000001421e+00 -7.185952703051667889e-01 -7.637318764336651356e-01 -8.224072657439535083e-01 -7.690223012789950685e-01 -7.669724251459535402e-01 -7.590037492956540621e-01 -7.586631301954454010e-01 -7.560886403445467030e-01 -7.583128606059811316e-01
9.700000000000001066e+00 -7.903267434345021547e-01 -7.198762963341011067e-01 -7.911935348119961686e-01 -7.516502059921436052e-01 -7.588624782060479079e-01 -7.572079472179680248e-01 -7.579776906563578942e-01 -7.587776213778623102e-01 -7.602427059669389919e-01
9.800000000000000711e+00 -7.504575833312939759e-01 -7.988447088480048475e-01 -7.833162731451709382e-01 -7.474246700889459749e-01 -7.743400917329991140e-01 -7.656825154047622872e-01 -7.697460633809700692e-01 -7.656867208397767355e-01 -7.650266750982418484e-01
9.900000000000000355e+00 -6.901538053831069996e-01 -6.219664501208506113e-01 -7.327621470193027564e-01 -7.928288341974824016e-01 -7.752542541466095338e-01 -7.719704040352551866e-01 -7.739431461884559438e-01 -7.705520471540494576e-01 -7.738885140346073443e-01
1.000000000000000000e+01 -9.730817202228377871e-01 -7.137303954991688348e-01 -7.695979819317402271e-01 -7.881425126099809164e-01 -7.878763471778056360e-01 -7.876364959209869454e-01 -7.828084940030992644e-01 -7.802715219642255562e-01 -7.816048171042522252e-01
